"VAR2","VAR3","DCLASS","N","Avg_DBH","Min_DBH","Max_DBH","SD(PE)","SD(PE%)","MEAN(PE)","MEAN(PE%)","MEAN(APE)","MEAN(APE%)","SIGMA","RMSE","FI"
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ",6,3245,5.95109399075501,5,6.9,26.686416371614,15.9919341044552,1.27803475805443,2.81832975269224,19.4872140977897,12.1089936053517,4.39197283511604,26.7128943831723,0.786366042739222
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ",6,2115,5.95200945626478,5,6.9,25.7337540255276,16.4118331092812,1.10598762848648,2.39796945700869,18.7437126292821,12.1029334036806,4.23397952771696,25.7514309430633,0.809849552628784
"Top and Branches","BRT_WDBK_DW_MER",6,2115,5.95200945626478,5,6.9,17.0652180385566,36.8176710835261,1.58733858738085,11.9964767443124,12.6199233470082,27.686734431651,2.86623907958452,17.1348655388664,0.318953486337361
"Merch Stem Bark Weight","ST_BK_DW_MER",6,4643,5.95358604350635,5,6.9,5.33007189058905,48.3626949464133,0.364973787309808,11.2405948830969,3.43627785046164,27.3082223032204,0.864010962721684,5.3419802889453,0.611066247056733
"Merch Stem Wood Weight","ST_WD_DW_MER",6,5653,5.94675393596321,5,6.9,14.1749657073005,20.1188594317753,-3.01630308193951,-1.04765163512535,10.4379720642922,14.4128019590636,2.37273739480985,14.4911073830719,0.861980190553854
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER",6,4933,5.9532535982161,5,6.9,17.1110601795747,21.6387802582362,-3.17396279732028,-0.816908676634469,12.6091512371073,14.5493755216017,2.85153842243172,17.4012375221253,0.853639866289572
"Stump Wood+Bark Weight","SP_WDBK_DW",6,3014,5.97073656270737,5,6.9,3.60778456957865,27.5532144754535,-1.66021396399233,-11.4629518068471,2.52409099908658,23.3833080897979,0.662257122230294,3.97090686830994,0.405605356528953
"Branches","BRT_WDBK_DW_TOT",6,2223,5.9565901934323,5,6.9,14.3273346279247,129.375393571811,0.123252253845427,32.1005696401198,9.70194026541159,56.1822386456179,2.37470292858794,14.3246419970911,0.425005219638999
"Total Stem Bark Weight","ST_BK_DW_TOT",6,4643,5.95358604350635,5,6.9,6.62743353393774,43.3007989964662,0.671270094820518,10.3961191854894,4.39501306022032,24.6504713161616,1.08867855144155,6.66063200953549,0.572972469931747
"Total Stem Wood Weight","ST_WD_DW_TOT",6,5653,5.94675393596321,5,6.9,16.2335988966653,16.3985748271022,-1.57313111044078,-0.127143917767768,11.8591785266054,11.8491201876892,2.68406230613933,16.3082144010481,0.849139571545811
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT",6,4933,5.9532535982161,5,6.9,18.9181100240252,16.4107575246556,-0.902390881221509,0.654835369655003,13.7263044292171,11.3876280662419,3.09944654278213,18.937704322876,0.855925420173899
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ",4,2726,3.94027879677183,3,4.9,13.4331028410296,22.3016326976071,0.368849807683258,3.61123193212399,8.88857264038676,15.7345344683286,3.29982888539135,13.4357026935008,0.778235111392193
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ",4,1696,3.95123820754717,3,4.9,12.9680207062188,19.8491265468793,-0.215292852528838,1.87125405689376,8.07147728402501,14.6556457767533,3.21358305629639,12.9659845545361,0.794510552392037
"Stump Wood+Bark Weight","SP_WDBK_DW",4,1986,3.99350453172205,3,4.9,1.3273154889929,36.5438639676553,-0.220867358444765,-1.22599050106711,0.935277486204968,24.6994843555682,0.324425715092072,1.34523667229718,0.268227102333716
"Branches","BRT_WDBK_DW_TOT",4,1764,3.95181405895692,3,4.9,7.44604892528463,174.406755557739,-0.254302327534981,29.3992977068033,4.02261488250891,60.3452013073897,1.90400209516973,7.44828058238913,0.313879232527872
"Total Stem Bark Weight","ST_BK_DW_TOT",4,3492,3.96806987399771,3,4.9,2.83208670572215,50.9958297553989,0.30369367928286,11.6328014488608,1.86556527847879,29.0852468887539,0.681282213180499,2.84791995615365,0.571639127403576
"Total Stem Wood Weight","ST_WD_DW_TOT",4,4152,3.98405587668593,3,4.9,8.00626914401183,26.1016782773644,-1.15742887181809,-1.23725946098567,5.46177101715545,15.9041228316835,1.97547384636673,8.08854429260718,0.824294497154111
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT",4,3743,3.96716537536735,3,4.9,9.13214530289195,27.0609706736264,-0.88406163000304,-0.44905351295401,6.20053029917479,15.5141632569751,2.21903526774146,9.17362318031086,0.841547454569447
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ",8,2695,7.91810760667904,7,8.9,52.1506489414836,15.6405969281566,2.2058113015608,2.71227185053694,38.1869650207845,11.7653005120749,6.47476943950981,52.1876098996427,0.7623262688121
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ",8,1779,7.91247892074199,7,8.9,50.8471121974172,16.0277198364034,1.14776811098173,2.26614501797439,36.2724541179173,11.6637983523684,6.34634984695048,50.8457754969832,0.787837166977017
"Top and Branches","BRT_WDBK_DW_MER",8,1779,7.91247892074199,7,8.9,28.833100064677,45.8321825726903,4.29532022940964,20.4665242988156,20.2814043061469,34.6108370439433,3.64731220112483,29.1432689215078,0.421164785869351
"Merch Stem Bark Weight","ST_BK_DW_MER",8,3872,7.9058367768595,7,8.9,12.1237059852043,46.5227569517284,0.0041087471385734,8.05837100059561,7.40401077976507,23.5306215561292,1.51745437419751,12.1221410192233,0.584207862067866
"Merch Stem Wood Weight","ST_WD_DW_MER",8,4481,7.88944432046418,7,8.9,28.846030520352,15.1840354494582,-3.67543810010687,-0.537616439850199,20.9120521346347,10.9095979440555,3.6020131430419,29.0760490491266,0.841520887506375
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER",8,4098,7.90431918008785,7,8.9,33.2409983762162,15.8568077433089,-3.66925325642616,-0.189746131707917,24.3608519015058,10.9441289576639,4.1578961080776,33.4388659731472,0.843671112149446
"Stump Wood+Bark Weight","SP_WDBK_DW",8,2674,7.91484667165295,7,8.9,3.87487537584812,21.6133063950339,-1.3188196159582,-5.98612415837157,2.80699348707661,17.0895786678263,0.516779907666699,4.09247227260024,0.564542346195138
"Branches","BRT_WDBK_DW_TOT",8,1890,7.91126984126984,7,8.9,28.0730608171868,367.462141341485,1.16926778502925,37.5038648674111,18.4355021804778,57.8801158861411,3.49317759734177,28.0899795014972,0.43115227185457
"Total Stem Bark Weight","ST_BK_DW_TOT",8,3872,7.9058367768595,7,8.9,13.469828673999,46.6764017747825,0.30582790350273,8.85445616247103,8.31482129737098,23.3903214627051,1.69047417705566,13.4715610331132,0.584523141880532
"Total Stem Wood Weight","ST_WD_DW_TOT",8,4481,7.88944432046418,7,8.9,31.6188632380362,14.6153053954318,-0.619478818940559,1.16637255756925,22.7948519272763,10.6086038550944,3.91937916715833,31.6214034671291,0.837396186145586
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT",8,4098,7.90431918008785,7,8.9,36.3665519773704,15.2703240409706,-0.422367668563245,1.31991368581124,26.6662283795742,10.6807701405467,4.52315934181599,36.3645675404148,0.840944591987717
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ",10,1930,9.89699481865285,9,10.9,90.1172625400871,24.3493444030516,6.21914067528054,3.67881651825804,67.693696746873,12.6204008110958,9.04415871357349,90.3083101588048,0.739620598411009
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ",10,1289,9.92102404965089,9,10.9,86.8234844330666,15.0682409056802,1.35609339520931,2.09367827196335,63.6804354339593,11.2938636327074,8.68524025935854,86.8003931326192,0.790612548119483
"Top and Branches","BRT_WDBK_DW_MER",10,1289,9.92102404965089,9,10.9,47.8669621208537,48.8914776665027,5.50960737371197,20.1212309544359,33.6484273296653,35.681063165078,4.82649991407019,48.1645543778514,0.480992735806029
"Merch Stem Bark Weight","ST_BK_DW_MER",10,2719,9.87572636998897,9,10.9,17.963794145341,36.3863735679691,1.03649035152325,8.37509881767543,11.8724999483177,22.760302359237,1.81466262438406,17.9903732528771,0.549721896887553
"Merch Stem Wood Weight","ST_WD_DW_MER",10,2987,9.87073987278206,9,10.9,54.4392364642288,31.951933089859,0.611021768604913,2.54697475619407,39.7799456661247,11.9085152256858,5.4447479621958,54.4335525035546,0.808305632836253
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER",10,2863,9.87589940621725,9,10.9,62.0552628357324,30.073652379915,0.484156137329507,2.38233869063411,45.5204060938371,11.8486974816032,6.19705056045774,62.0463134330926,0.806757277039162
"Stump Wood+Bark Weight","SP_WDBK_DW",10,1898,9.8831928345627,9,10.9,5.6719211337609,20.4721820185568,-1.13529528601997,-2.70155689924857,3.95076483887241,15.5318943768494,0.584625225528494,5.78296074259745,0.611210575637297
"Branches","BRT_WDBK_DW_TOT",10,1340,9.91888059701493,9,10.9,47.5146187068962,69.5859330605879,4.39663110637994,26.8437596235244,33.2850070488261,45.596804543909,4.77870303533077,47.6999428797379,0.461583512044749
"Total Stem Bark Weight","ST_BK_DW_TOT",10,2719,9.87572636998897,9,10.9,19.3388570965064,35.9407839332976,1.02074164988584,8.16781219695262,12.8007694415613,22.4153923502796,1.9540080784459,19.3622250764228,0.555678667522946
"Total Stem Wood Weight","ST_WD_DW_TOT",10,2987,9.87073987278206,9,10.9,58.5715945159119,31.914813788847,2.60405188705965,3.09523090382068,42.9073856846368,11.8679925532932,5.87222699159477,58.6196575352385,0.802431735027144
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT",10,2863,9.87589940621725,9,10.9,66.7342202446543,30.0874417479493,2.15662750745143,2.79812204393781,48.9682441285897,11.7557543007352,6.677891394706,66.7574091246249,0.802044146120743
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ",12,1437,11.9341684064022,11,12.9,155.253893057396,18.0631528016058,3.32888492828779,3.28401636266006,115.295406810635,13.2285876256339,12.9212386232976,155.235560066341,0.7004428635798
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ",12,956,11.9251046025105,11,12.9,142.840381728965,16.1475379428691,-6.75853876807551,1.76493307492496,105.877194016936,11.9754618161935,11.9050505075758,142.925540253137,0.76756048786845
"Top and Branches","BRT_WDBK_DW_MER",12,956,11.9251046025105,11,12.9,86.6180436326267,54.7369156781611,0.786774925577769,19.7633564981659,57.4927412473071,38.0006562950735,7.15267110170747,86.5763044958622,0.494988793621993
"Merch Stem Bark Weight","ST_BK_DW_MER",12,1889,11.9157226045527,11,12.9,23.996014719871,29.5863155187519,3.46276657781624,9.95410261505524,17.2121418385218,22.7236248117029,2.02770354584465,24.2382889830848,0.567812701183867
"Merch Stem Wood Weight","ST_WD_DW_MER",12,1976,11.9008603238866,11,12.9,93.3523587281911,17.4421522940644,5.41961088722347,3.29085148102904,69.4038396067067,12.6641953017495,7.82092621565712,93.4859604849402,0.761149914035266
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER",12,1977,11.9128983308042,11,12.9,103.212574936015,17.0377575615513,7.01372752481658,3.24675404210698,76.9601959024247,12.3672516636422,8.62991390496589,103.424560015906,0.768056337742815
"Stump Wood+Bark Weight","SP_WDBK_DW",12,1370,11.893795620438,11,12.9,7.79919957963356,19.7166359768204,-1.2514096755996,-1.81951006317056,5.48072779750487,15.0691406406644,0.667508433967136,7.89614720061782,0.609480926514965
"Branches","BRT_WDBK_DW_TOT",12,1002,11.9150698602794,11,12.9,90.8391597269288,72.3478818449301,-1.26917247405878,26.1762012960433,59.674460697498,45.9608851052472,7.511316579678,90.8026896974327,0.521866964263902
"Total Stem Bark Weight","ST_BK_DW_TOT",12,1889,11.9157226045527,11,12.9,25.4336024463581,29.1840272136901,3.18071583011492,9.29101566370403,18.1677710062051,22.2457323840174,2.14445225446329,25.6250394562584,0.577399352553533
"Total Stem Wood Weight","ST_WD_DW_TOT",12,1976,11.9008603238866,11,12.9,98.6007673932927,17.081355301276,5.1649720353736,3.19851841151115,73.4245243352975,12.4931145550428,8.26551371875063,98.7110336783341,0.75920882514516
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT",12,1977,11.9128983308042,11,12.9,109.088610342819,16.6678779517428,6.09816699008102,3.05672328394092,81.3151977181326,12.1629066129586,9.12204977062201,109.231374438762,0.766668613795667
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ",2,3171,1.88751182592242,1,2.9,4.02026919876703,29.6292061370963,-0.783331632548742,-5.35115024677272,2.46081483223408,21.892890999399,1.90293619059743,4.09525040555811,0.771314931330107
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ",2,2406,1.81620947630923,1,2.9,3.27729435263937,27.3140872693394,-0.938036999146674,-10.0102130184207,2.1101162618674,22.4458913269234,1.66338606022295,3.4082411258029,0.81456797281341
"Stump Wood+Bark Weight","SP_WDBK_DW",2,2366,1.8323753169907,1,2.9,0.424594217185069,82.6708937481276,-0.0439156575002414,3.68614206616383,0.303624228741827,34.2528570818335,0.22008433340512,0.426770006002935,0.55981773957775
"Branches","BRT_WDBK_DW_TOT",2,2440,1.8208606557377,1,2.9,1.85038240872468,105.325125369917,-0.561228016691118,-10.6417316969916,1.0836165550656,64.8888805686438,0.956644401742052,1.93325857074535,0.274646814916725
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT",2,3864,1.90188923395445,1,2.9,2.52959027135167,41.9217017547322,-0.671947720518853,-9.33156163371142,1.71033483514151,25.0878596834872,1.19476998027573,2.61699917250931,0.829493559088986
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ",16,844,15.9126777251185,15,16.9,301.800291152807,17.8708398293649,-19.1171828291561,1.60125172137688,227.822820309403,12.7740731180374,18.9467885893235,302.226675990413,0.659858076098622
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ",16,617,15.9213938411669,15,16.9,266.999235865641,15.9586167399265,-17.2316975595874,1.26544894349273,201.661143151946,11.3548482633313,16.7251357561564,267.338704055269,0.773065913929912
"Top and Branches","BRT_WDBK_DW_MER",16,617,15.9213938411669,15,16.9,158.593590124146,52.5822317628415,-7.89722340420673,12.6920791911542,115.205964451165,34.5489613118768,9.93867192763817,158.661678084715,0.580489475973668
"Merch Stem Bark Weight","ST_BK_DW_MER",16,907,15.8874310915105,15,16.9,43.7813427274514,29.4988318995461,5.00414443112271,8.71940979616918,32.3687102251653,22.1540599743037,2.77741441539597,44.0424123458202,0.572517663054189
"Merch Stem Wood Weight","ST_WD_DW_MER",16,907,15.8874310915105,15,16.9,195.37535809437,17.8703054694678,-4.82491233892601,1.96313318787777,143.027679751288,12.396737840168,12.256942325097,195.327225059313,0.718499853473653
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER",16,946,15.8895348837209,15,16.9,212.104458017898,17.5051334443089,1.69238211334598,2.36619095921829,153.536364793071,11.991294696511,13.3180352189911,211.999077650387,0.728585756176566
"Stump Wood+Bark Weight","SP_WDBK_DW",16,744,15.8963709677419,15,16.9,14.2657675292884,21.6762910114049,-1.1065187864959,-1.01012611780899,10.4156147142925,15.9396882443912,0.897398668687318,14.2990548367564,0.349146976150619
"Branches","BRT_WDBK_DW_TOT",16,634,15.9145110410095,15,16.9,160.718516639514,63.6583388438146,-3.40788451625576,17.9161744657928,117.426806817737,39.490094160045,10.073163830468,160.627871947073,0.580712417624132
"Total Stem Bark Weight","ST_BK_DW_TOT",16,907,15.8874310915105,15,16.9,45.9151931938269,28.8933101947513,3.75061602981802,7.70345796745184,33.8976928489275,21.7002139196637,2.90389979014261,46.042889951788,0.584976209826641
"Total Stem Wood Weight","ST_WD_DW_TOT",16,907,15.8874310915105,15,16.9,202.241170501899,17.3444837664495,-9.59301664060987,1.55620663421873,149.304479813693,12.1896294420445,12.6977545462311,202.357163586486,0.719606703929532
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT",16,946,15.8895348837209,15,16.9,219.540724290034,16.9681547715482,-4.80637111299423,1.8485813544573,160.283177830051,11.7684412547641,13.7882313013722,219.477291372036,0.73081243266853
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ",18,548,17.8647810218978,17,18.9,361.027865132918,15.6506623785878,-34.004759926349,0.531565584075418,275.245550523001,11.4716273565785,20.2349120362816,362.297659862781,0.710097862038923
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ",18,400,17.91025,17,18.9,327.529757892289,14.6042846568703,-11.2105696909444,1.44903663628377,254.276980542504,10.689908723966,18.1827946886442,327.312129048122,0.82235696684763
"Top and Branches","BRT_WDBK_DW_MER",18,400,17.91025,17,18.9,206.554297658545,41.8367240990356,-7.13999133334385,10.7330155565858,150.077339104716,30.0061937611269,11.5179689381295,206.419465319412,0.677717484891737
"Merch Stem Bark Weight","ST_BK_DW_MER",18,571,17.869527145359,17,18.9,55.5757753808097,31.8489638043843,5.48170644820772,8.08517008879023,40.5288023004558,21.0199601171688,3.11762631779759,55.7970132796424,0.623306861128197
"Merch Stem Wood Weight","ST_WD_DW_MER",18,571,17.869527145359,17,18.9,237.050863720567,16.1735512984882,-26.8399293773436,0.266587432342664,176.282069937113,11.2602729900027,13.343704189602,238.359145083313,0.752957226633868
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER",18,612,17.8714052287582,17,18.9,256.258812770145,16.0130630554915,-18.2901563112883,0.948850063861374,189.203369702846,10.9656432872484,14.3597896422197,256.701786788449,0.769053394897337
"Stump Wood+Bark Weight","SP_WDBK_DW",18,511,17.8906066536204,17,18.9,18.4788022722339,21.1261828725475,-2.10734769124611,-2.25774601182198,13.674491185104,16.3000652863343,1.03191460045055,18.5806032336753,0.267996182109395
"Branches","BRT_WDBK_DW_TOT",18,424,17.8974056603774,17,18.9,217.176645869964,51.3590147785084,1.02768008734808,16.7141899527505,156.984940754295,34.8916874312296,12.1508321039557,216.922824501678,0.669207831720307
"Total Stem Bark Weight","ST_BK_DW_TOT",18,571,17.869527145359,17,18.9,58.3332111907178,31.2622798962438,3.67442713123665,7.00237734870416,42.4492341599078,20.6292100430673,3.26273656904871,58.3978221932182,0.6289020545387
"Total Stem Wood Weight","ST_WD_DW_TOT",18,571,17.869527145359,17,18.9,247.916128588372,15.7740247282778,-35.5519556430155,-0.21447160730109,185.185152407658,11.1593981401101,13.9953528143438,250.237304218232,0.748157076906919
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT",18,612,17.8714052287582,17,18.9,268.739932568092,15.6432140133597,-29.852444082607,0.329966664374766,198.749793248272,10.8299616601878,15.0973669184292,270.174594211148,0.763490323560957
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ",14,1242,13.8519323671498,13,14.9,219.119679561456,17.7933418041203,1.45405513625055,3.06770396971365,161.794581393928,12.9344714800042,15.7621866657659,219.036275735453,0.697991077000969
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ",14,777,13.9391248391248,13,14.9,203.130165690263,16.0999021448256,-7.72808305587483,1.86120773674335,148.654515812113,11.559261169803,14.4856361443395,203.146458026532,0.774914280616616
"Top and Branches","BRT_WDBK_DW_MER",14,777,13.9391248391248,13,14.9,126.041920014087,53.2290965715197,-3.19172424186708,15.764186095208,85.2121470382518,35.7080861819665,8.96377831612592,126.001216954835,0.526654631468624
"Merch Stem Bark Weight","ST_BK_DW_MER",14,1362,13.8627019089574,13,14.9,33.1203080215686,28.5778565591753,4.02410351656006,9.44265357235883,23.8836518221781,21.8711438904703,2.41008773038566,33.3518037376248,0.631806363040495
"Merch Stem Wood Weight","ST_WD_DW_MER",14,1371,13.8586433260394,13,14.9,136.629021623949,17.4739568341646,4.07302160409948,2.82320873027851,99.8877367204062,12.4069651614331,9.79586522590358,136.639902988788,0.750588462736255
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER",14,1429,13.8650104968509,13,14.9,146.628498774477,16.7308053401837,7.73998070406425,3.00048706932154,107.848273552693,11.871819640751,10.5194195755135,146.781397071044,0.765582953825544
"Stump Wood+Bark Weight","SP_WDBK_DW",14,1013,13.9214215202369,13,14.9,11.4451146341031,21.3343422190994,-1.07139535525012,-0.847385313699741,8.11197740388741,15.9725220206012,0.820877678693516,11.4895268558429,0.48493903012951
"Branches","BRT_WDBK_DW_TOT",14,808,13.9425742574257,13,14.9,130.612040786038,67.5183234377213,-2.49831169680915,20.9523381790194,88.1831490731006,41.2105478879342,9.28825427739896,130.555097604882,0.546378445079058
"Total Stem Bark Weight","ST_BK_DW_TOT",14,1362,13.8627019089574,13,14.9,34.9633159986595,28.0315736437133,3.26394013339654,8.48323416812,24.9788872139505,21.2833593364911,2.53628622769532,35.1025532201648,0.63643595318449
"Total Stem Wood Weight","ST_WD_DW_TOT",14,1371,13.8586433260394,13,14.9,143.857071210973,17.0797837525578,1.38114982677333,2.47023067363316,105.043781128874,12.1979969364493,10.305826415394,143.811229725963,0.747357681111873
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT",14,1429,13.8650104968509,13,14.9,154.417787375928,16.3242486167539,3.84525671250513,2.54175245606014,113.599674217694,11.6633666346315,11.0603375600389,154.411633842917,0.763066567379228
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ",20,627,23.4314194577352,19,57.3,840.47232363277,20.8350340585593,-1.75717187506324,2.98706303154515,569.924919220705,12.6188107767727,33.1363182620938,839.803661388805,0.94240188026614
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ",20,620,23.4291935483871,19,57.3,766.26234890324,15.0380437730357,-18.5545220343197,1.82069454243815,523.880515412284,11.1132954565608,29.2986341166671,765.868936974717,0.950738310805121
"Top and Branches","BRT_WDBK_DW_MER",20,620,23.4291935483871,19,57.3,503.199573675908,48.0743604581865,-61.1826623206043,8.37720832033752,309.600863216489,29.7339024602238,19.1136439773286,506.502444412038,0.847929064632177
"Merch Stem Bark Weight","ST_BK_DW_MER",20,698,23.356446991404,19,57.3,171.152795129164,54.6920257460635,13.8005672747181,9.89143547508169,86.5097608171319,23.6898651020507,5.48754135736248,171.586035238313,0.870055186567199
"Merch Stem Wood Weight","ST_WD_DW_MER",20,698,23.356446991404,19,57.3,496.522523008464,48.8008075423565,33.1211199978035,4.31746319396141,336.142770501454,13.4810623472975,19.7263005001981,497.27097541403,0.942832068338233
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER",20,738,23.3176151761518,19,57.3,548.394510390929,45.8642580253666,54.5997247815527,4.40512449845528,370.346937888806,12.9783487981726,21.7508174556586,550.736022870963,0.949242191996759
"Stump Wood+Bark Weight","SP_WDBK_DW",20,587,23.4870528109029,19,57.3,53.077639187928,23.7032062695882,-19.0343074798778,-9.28364341694994,32.8185304772438,20.1028197709213,1.79355149788835,56.3448423857624,0.646379097311603
"Branches","BRT_WDBK_DW_TOT",20,685,23.6890510948905,19,86.9,510.135551818594,94.6307887184663,-27.1214481537242,17.5251101321901,323.655201416981,36.3570541452723,19.7688912837457,510.484029407005,0.840774479328745
"Total Stem Bark Weight","ST_BK_DW_TOT",20,698,23.356446991404,19,57.3,168.315447501238,52.9248084915306,6.43584726986735,8.39273438709367,89.5931518293042,23.0589225074186,5.60960580874898,168.317920841255,0.890820456963021
"Total Stem Wood Weight","ST_WD_DW_TOT",20,698,23.356446991404,19,57.3,527.420807992661,47.9678179882738,-10.5187758889891,3.13642416944068,356.915937722735,13.3313967206974,20.6152854958827,527.147820932486,0.942333482709979
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT",20,738,23.3176151761518,19,57.3,568.466643801826,45.0543343799564,2.07024619660085,3.14062974059989,385.868610731187,12.7674456577155,22.5293657691778,568.085145506649,0.951809435504228
"Total Stem Bark Weight","ST_BK_DW_TOT",2,3541,1.90505506918949,1,2.9,0.767721618491618,53.8025993206361,-0.0269226584730254,2.89729940752801,0.475598838154344,33.9005960198147,0.341386269708806,0.768085193111026,0.645003423310227
"Total Stem Wood Weight","ST_WD_DW_TOT",2,3608,1.9179600886918,1,2.9,2.09150251700724,43.104003435909,-0.60252192294885,-10.3335339527163,1.43034303682319,25.3435446946915,0.987759963611783,2.17628192893367,0.833178969643163
